Type,Price/m,Bedrooms,Location,Area,URL
Flat,K6000,3,,Lusaka | waterfall,https://sakilahomes.com/post/2073/3-bedroom--waterfalls--k6000/
Flat,K6500,2,,Lusaka | ibex hill,https://sakilahomes.com/post/2074/2-bedroom--ibex-hill--k6500/
house,K6000,1,,Lusaka | meanwood,https://sakilahomes.com/post/2075/1-bedroom--ibex-meanwood--k6000/
house,K9000,2,,Lusaka | ibex hill,https://sakilahomes.com/post/2076/2-bedroom--ibex-hill--k9000/
Flat,K5000,1,,Lusaka | lilayi,https://sakilahomes.com/post/2077/1-bedroom--lilayi--k5000/
house,K7200,3,,Lusaka | meanwood,https://sakilahomes.com/post/2078/3-bedroom--meanwood-vorna-valley--k7200/
house,K8000,3,,Lusaka | chalala,https://sakilahomes.com/post/2079/3-bedroom--chalala--k8000/
Flat,K5000,1,,Lusaka | chalala,https://sakilahomes.com/post/2011/1-bedroom-chalala-k5000/
bedsitter,K3500,1,,Lusaka | chalala,https://sakilahomes.com/post/2012/bedsitter-chalala-k3500/
Flat,K7500,3,,Lusaka | foxdale,https://sakilahomes.com/post/2014/3-bedrooms-foxdale-k7500/
Flat,K3000,1,,Lusaka | lilayi,https://sakilahomes.com/post/2015/1-bedroom-lilayi-k3000/
Flat,K6500,2,,Lusaka | ibex hill,https://sakilahomes.com/post/2016/2-bedrooms-ibex-hill-k6500/
house,K7500,3,,Lusaka | chalala,https://sakilahomes.com/post/2017/3-bedroom--chalala--k7500/
Flat,K6000,2,,Lusaka | libala-south,https://sakilahomes.com/post/2018/2-bedroom--libala-south--k6000/
Flat,K12500,2,,Lusaka | mass_media,https://sakilahomes.com/post/2019/2-bedroom--mass-media--k12500/
bedsitter,K2000,1,,Lusaka | lusaka_south,https://sakilahomes.com/post/2020/bedsitter-lusaka-south-k2000/
house,K10500,3,,Lusaka | meanwood mutumbi,https://sakilahomes.com/post/2021/3-bedrooms-meanwood-mutumbi-k10500/
house,K12500,3,,Lusaka | meanwood,https://sakilahomes.com/post/2023/3-bedrooms-meanwood-kwamwena-k12500/
Flat,K3700,2,,Lusaka | chalala,https://sakilahomes.com/post/2024/2-bedroom--chalala--k3700/
inside_room,K1600,1,,Lusaka | munali,https://sakilahomes.com/post/2025/inside-room--munali--k1600/
bedsitter,K2000,1,,Lusaka | phi area,https://sakilahomes.com/post/2026/bedsitter--phi-k2000/
bedsitter,K3500,1,,Lusaka | woodlands,https://sakilahomes.com/post/2027/bedsitter-woodlands---k3500/
Flat,K5000,2,,Lusaka | lilayi,https://sakilahomes.com/post/2028/2-bedroom--lilayi--k5000/
Flat,K6000,3,,Lusaka | chalala,https://sakilahomes.com/post/1960/3-bedrooms-chalala-k6000/
inside_room,K1500,1,,Lusaka | lusaka_south,https://sakilahomes.com/post/1961/inside-room-lusaka-south-k1500/
Flat,K3000,2,,Lusaka | chamba valley,https://sakilahomes.com/post/1962/2-bedrooms-chamba-valley-k3000/
Flat,K5000,1,,Lusaka | lilayi,https://sakilahomes.com/post/1963/1-bedroom--lilayi--k5000/
Flat,K8500,2,,Lusaka | makeni,https://sakilahomes.com/post/1964/2-bedroom--makeni--k8500/
house,K5000,2,,Lusaka | chamba valley,https://sakilahomes.com/post/1965/2-bedroom--chamba-valley--k5000/
Flat,K6500,2,,Lusaka | libala-south,https://sakilahomes.com/post/1966/2-bedroom--libala-south--k6500/
Flat,K8000,2,,Lusaka | libala-south,https://sakilahomes.com/post/1967/2-bedroom--libala-south--k8000/
Flat,K5500,3,,Lusaka | chalala,https://sakilahomes.com/post/1968/3-bedroom--chalala--k5500/
Flat,K9000,3,,Lusaka | meanwood mutumbi,https://sakilahomes.com/post/1969/3-bedrooms-meanwood-mutumbi-k9000/
Flat,K9000,3,,Lusaka | salama park,https://sakilahomes.com/post/1970/3-bedrooms-salama-park-k9000/
Flat,K5500,3,,Lusaka | new kasama,https://sakilahomes.com/post/1971/3-bedrooms-new-kasama-k5500/
bedsitter,K3000,1,,Lusaka | chalala,https://sakilahomes.com/post/1972/bedsitter-chalala--k3000/
house,K4500,3,,Lusaka | chalala,https://sakilahomes.com/post/1973/3-bedroom--chalala--k4500/
boarding_house,K1000,1,,Lusaka | new kasama,https://sakilahomes.com/post/1974/boarding-house--new-kasama-k1000/
Flat,K6000,1,,Lusaka | new kasama,https://sakilahomes.com/post/1975/1-bedroom-new-kasama-k6000/
Flat,K5000,2,,Lusaka | lusaka_south,https://sakilahomes.com/post/1909/2-bedrooms-lusaka-south-k5000/
house,K6500,3,,Lusaka | kamwala,https://sakilahomes.com/post/1910/3-bedrooms-kamwala-k6500/
Flat,K5500,2,,Lusaka | meanwood,https://sakilahomes.com/post/1911/2-bedrooms-meanwood-kwamwena-k5500/
Flat,K7800,3,,Lusaka | libala-south,https://sakilahomes.com/post/1912/3-bedroom--libala-south--k7800/
Flat,K8500,2,,Lusaka | libala-south,https://sakilahomes.com/post/1913/2-bedroom--libala-south--k8500/
Flat,K6000,2,,Lusaka | lilayi,https://sakilahomes.com/post/1914/2-bedroom--lilayi--k6000/
Flat,K7500,3,,Lusaka | makeni,https://sakilahomes.com/post/1915/3-bedroom--makeni--k7500/
Flat,K3500,2,,Lusaka | Cheston,https://sakilahomes.com/post/1916/2-bedroom--chelston--k3500/
inside_room,K1500,1,,Lusaka | kaunda_square,https://sakilahomes.com/post/1917/inside-room--kaunda-square--k1500/
Flat,K9000,2,,Lusaka | meanwood,https://sakilahomes.com/post/1918/2-bedrooms-ibex-meanwood-k9000/
Flat,K4000,2,,Lusaka | meanwood ndeke,https://sakilahomes.com/post/1920/2-bedrooms-meanwood-ndeke-k4000/
Flat,K9500,3,,Lusaka | chalala,https://sakilahomes.com/post/1921/3-bedroom--chalala--k9500/
house,K9000,3,,Lusaka | ibex hill,https://sakilahomes.com/post/1922/3-bedroom--ibex-hill--k9000/
Flat,K6500,2,,Lusaka | lilayi,https://sakilahomes.com/post/1923/2-bedroom--lilayi--k6500/
Flat,K7000,2,,Lusaka | lilayi,https://sakilahomes.com/post/1924/2-bedroom--lilayi--k7000/
Flat,K5000,2,,Lusaka | chalala,https://sakilahomes.com/post/1925/2-bedroom--chalala--k5000/
Flat,K4000,1,,Lusaka | makeni,https://sakilahomes.com/post/1857/1-bedroom--makeni--k4000/
Flat,K7500,3,,Lusaka | chalala,https://sakilahomes.com/post/1858/3-bedroom--chalala--k7500/
Flat,K2500,1,,Lusaka | kamwala south,https://sakilahomes.com/post/1859/1-bedroom-kamwala-south-k2500/
Flat,K7000,3,,Lusaka | meanwood,https://sakilahomes.com/post/1861/3-bedrooms-meanwood-vorna-valley-k7000/
house,K8000,4,,Lusaka | lilayi,https://sakilahomes.com/post/1862/4-bedrooms-lilayi-estate-k8000/
house,K3000,1,,Lusaka | woodlands,https://sakilahomes.com/post/1863/1-bedroom-woodlands-k3000/
bedsitter,K3000,1,,Lusaka | libala-south,https://sakilahomes.com/post/1864/bedsitter-libala-south-k3000/
Flat,K4000,2,,Lusaka | ranchdale,https://sakilahomes.com/post/1865/2-bedrooms-ranchdale-k4000/
Flat,K8500,2,,Lusaka | makeni,https://sakilahomes.com/post/1866/2-bedroom--makeni--k8500/
Flat,K7500,3,,Lusaka | chalala,https://sakilahomes.com/post/1867/3-bedroom--chalala--k7500/
house,K4000,2,,Lusaka | lilayi,https://sakilahomes.com/post/1868/2-bedroom--lilayi--k4000/
Flat,K6000,2,,Lusaka | chalala,https://sakilahomes.com/post/1869/2-bedrooms-chalala-k6000/
Flat,K5800,2,,Lusaka | lilayi,https://sakilahomes.com/post/1870/2-bedrooms-lilayi-k5800/
inside_room,K3000,1,,Lusaka | ibex hill,https://sakilahomes.com/post/1871/inside-room-ibex-hill-k3000/
house,K5500,2,,Lusaka | woodlands,https://sakilahomes.com/post/1872/2-bedroom--woodlands--k5500/
Flat,K2500,2,,Lusaka | chalala,https://sakilahomes.com/post/1873/1-bedroom--chalala--k2500/
inside_room,K1800,1,,Lusaka | chamba valley,https://sakilahomes.com/post/1804/inside-room--chamba-valley--k1800/
Flat,K6500,2,,Lusaka | lilayi,https://sakilahomes.com/post/1805/2-bedroom--lilayi--k6500/
house,K6000,3,,Lusaka | makeni,https://sakilahomes.com/post/1806/3-bedroom--makeni--k6000/
Office_Space,K6000,2,,Lusaka | lilayi,https://sakilahomes.com/post/1807/2-bedrooms-lilayi-k6000/
inside_room,K1500,1,,Lusaka | lusaka_south,https://sakilahomes.com/post/1808/inside-room-lusaka-south-k1500/
house,K6000,4,,Lusaka | kamwala south,https://sakilahomes.com/post/1809/4-bedrooms-kamwala-south-k6000/
Flat,K8000,2,,Lusaka | ibex hill,https://sakilahomes.com/post/1810/2-bedroom--ibex--k8000/
Flat,K5500,2,,Lusaka | chalala,https://sakilahomes.com/post/1811/2-bedroom--chalala--k5500/
Flat,K5500,2,,Lusaka | lilayi,https://sakilahomes.com/post/1812/2-bedroom--lilayi--k5500/
Flat,K7000,3,,Lusaka | waterfall,https://sakilahomes.com/post/1813/3-bedrooms-waterfalls-k7000/
Flat,K8000,3,,Lusaka | chalala,https://sakilahomes.com/post/1814/3-bedrooms-chalala-k8000/
Flat,K4000,1,,Lusaka | libala,https://sakilahomes.com/post/1815/1-bedroom-libala-k4000/
Flat,K3500,2,,Lusaka | lusaka_south,https://sakilahomes.com/post/1816/2-bedrooms-lusaka-south-k3500/
bedsitter,K2500,1,,Lusaka | lusaka_south,https://sakilahomes.com/post/1817/bedsitter-lilayi-k2500/
Flat,K5000,2,,Lusaka | silverest,https://sakilahomes.com/post/1818/2-bedroom--silverest--k5000/
Flat,K7500,2,,Lusaka | makeni,https://sakilahomes.com/post/1819/2-bedroom--makeni--k7500/
bedsitter,K2200,1,,Lusaka | chilenje,https://sakilahomes.com/post/1751/bedsitter-chilenje-k2200/
Flat,K9000,2,,Lusaka | new kasama,https://sakilahomes.com/post/1752/2-bedrooms-new-kasama-k9000/
Flat,K7000,2,,Lusaka | ibex hill,https://sakilahomes.com/post/1753/2-bedroom--ibex--k7000/
Flat,K6000,2,,Lusaka | lilayi,https://sakilahomes.com/post/1754/2-bedroom-lilayi--k6000/
Flat,K5500,2,,Lusaka | chalala,https://sakilahomes.com/post/1756/2-bedroom--chalala--k5500/
Flat,K5570,2,,Lusaka | chalala,https://sakilahomes.com/post/1757/2-bedroom--chalala--k5570/
house,K3500,2,,Lusaka | chalala,https://sakilahomes.com/post/1758/2-bedroom--chalala--k3500/
Flat,K7500,3,,Lusaka | chalala,https://sakilahomes.com/post/1759/3-bedroom--chalala--k7500/
Flat,K6000,2,,Lusaka | lusaka_south,https://sakilahomes.com/post/1760/2-bedrooms-lusaka-south-k6000/
Cottage,K2600,1,,Lusaka | chalala,https://sakilahomes.com/post/1762/cottage--chalala-k2600/
Cottage,K3000,1,,Lusaka | kabulonga,https://sakilahomes.com/post/1763/cottage-kabulonga-k3000/
Flat,K5500,2,,Lusaka | chalala,https://sakilahomes.com/post/1764/2-bedroom--chalala--k5500/
Flat,K6500,2,,Lusaka | chamba valley,https://sakilahomes.com/post/1765/2-bedroom--chamba-valley--k6500/
house,K9000,3,,Lusaka | meanwood ndeke,https://sakilahomes.com/post/1766/3-bedroom--meanwood--k9000/
Flat,K6500,3,,Lusaka | lilayi,https://sakilahomes.com/post/1767/3-bedrooms-lilayi-k6500/
Cottage,K2000,1,,Lusaka | kaunda_square,https://sakilahomes.com/post/1768/cottage-kaunda-square-k2000/
inside_room,K1700,3,,Lusaka | chalala,https://sakilahomes.com/post/1701/inside-room-chalala-k1700/
boarding_house,K750,1,,Lusaka | kaunda_square,https://sakilahomes.com/post/1702/boarding-house--kaunda-square-k750/
Flat,K4200,2,,Lusaka | chalala,https://sakilahomes.com/post/1703/2-bedroom--chalala--k4200/
bedsitter,K2300,1,,Lusaka | libala-south,https://sakilahomes.com/post/1704/bedsitter-libala-south--k2300/
Flat,K6500,3,,Lusaka | lilayi,https://sakilahomes.com/post/1705/3-bedrooms-lilayi-k6500/
Flat,K8500,2,,Lusaka | lilayi,https://sakilahomes.com/post/1706/2-bedrooms-lilayi-estate-k8500/
Flat,K5500,1,,Lusaka | makeni,https://sakilahomes.com/post/1707/1-bedroom-makeni-k5500/
house,K7500,3,,Lusaka | nyumba_yanga,https://sakilahomes.com/post/1708/3-bedroom--nyumba-yanga--k7500/
Flat,K5500,2,,Lusaka | chalala,https://sakilahomes.com/post/1709/2-bedroom--chalala--k5500/
Flat,K6000,3,,Lusaka | obama,https://sakilahomes.com/post/1710/3-bedroom--obama--k6000/
Flat,K9500,2,,Lusaka | ibex hill,https://sakilahomes.com/post/1711/2-bedrooms-ibex-hill-k9500/
Office_Space,K25000,3,,Lusaka | ibex hill,https://sakilahomes.com/post/1712/office-space-ibex-hill-k25000/
house,K8000,3,,Lusaka | foxdale,https://sakilahomes.com/post/1713/3-bedrooms-foxdale-k8000/
house,K3700,3,,Lusaka | kamwala south,https://sakilahomes.com/post/1714/3-bedroom--chalala--k3700/
inside_room,K1400,1,,Lusaka | woodlands,https://sakilahomes.com/post/1715/inside-room--woodlands--k1400/
Flat,K4000,2,,Lusaka | libala-south,https://sakilahomes.com/post/1716/2-bedroom--libala-south--k4000/
Flat,K7000,2,,Lusaka | emmasdale,https://sakilahomes.com/post/1649/2-bedroom--emmasdale--k7000/
Office_Space,K16500,3,,Lusaka | kabulonga,https://sakilahomes.com/post/1651/office-space-kabulonga-k16500/
Flat,K4000,2,,Lusaka | waterfall,https://sakilahomes.com/post/1652/2-bedroom--watefalls--k4000/
Flat,K7500,2,,Lusaka | silverest,https://sakilahomes.com/post/1653/2-bedroom--silverest--k7500-/
Flat,K8500,2,,Lusaka | avondale,https://sakilahomes.com/post/1654/2-bedrooms-avondale-k8500/
Flat,K4300,1,,Lusaka | lilayi,https://sakilahomes.com/post/1655/1-bedroom-lilayi-k4300/
Flat,K9000,2,,Lusaka | meanwood mutumbi,https://sakilahomes.com/post/1656/2-bedrooms-meanwood-mutumbi--k9000/
house,K4000,2,,Lusaka | meanwood mutumbi,https://sakilahomes.com/post/1657/2-bedrooms-meanwood-mutumbi--k4000/
house,K5000,3,,Lusaka | chamba valley,https://sakilahomes.com/post/1658/3-bedrooms-chamba-valley-k5000/
Flat,K4500,2,,Lusaka | chalala,https://sakilahomes.com/post/1659/2-bedrooms-chalala-k4500/
Flat,K8500,3,,Lusaka | chamba valley,https://sakilahomes.com/post/1660/3-bedroom--chamba-valley--k8500/
Flat,K5500,2,,Lusaka | chalala,https://sakilahomes.com/post/1661/2-bedroom--chalala--k5500/
Flat,K4500,2,,Lusaka | chalala,https://sakilahomes.com/post/1662/2-bedroom--chalala--k4500/
Flat,K9500,2,,Lusaka | chalala,https://sakilahomes.com/post/1663/2-bedroom--chalala--k9500/
Flat,K2500,1,,Lusaka | lilayi,https://sakilahomes.com/post/1664/1-bedroom--lilayi--k2500/
inside_room,K2000,1,,Lusaka | lilayi,https://sakilahomes.com/post/1665/inside-room--olympia--k2000/
Flat,K3000,1,,Lusaka | chamba valley,https://sakilahomes.com/post/1594/1-bedroom-chamba-valley-k3000/
Flat,K3800,3,,Lusaka | chalala,https://sakilahomes.com/post/1595/3-bedrooms-chalala-k3800/
Flat,K7000,3,,Lusaka | obama,https://sakilahomes.com/post/1596/3-bedrooms-obama-k7000/
Flat,K7500,2,,Lusaka | silverest,https://sakilahomes.com/post/1597/2-bedroom--silverest--k7500/
Flat,K6500,2,,Lusaka | lilayi,https://sakilahomes.com/post/1598/2-bedroom--lilayi--k6500/
Cottage,K3000,1,,Lusaka | obama,https://sakilahomes.com/post/1599/cottage--obama--k3000/
Flat,K3000,1,,Lusaka | chilenje,https://sakilahomes.com/post/1600/1-bedroom-chilenje-k3000/
Flat,K5000,2,,Lusaka | Northmead,https://sakilahomes.com/post/1603/2-bedrooms-northmead-k5000/
Flat,K4500,2,,Lusaka | chalala,https://sakilahomes.com/post/1605/2-bedrooms-chalala-k4500/
Flat,K6500,3,,Lusaka | obama,https://sakilahomes.com/post/1606/3-bedroom--obama--k6500/
Flat,K3500,2,,Lusaka | Cheston,https://sakilahomes.com/post/1607/-2-bedroom--chelston--k3500/
Flat,K6500,2,,Lusaka | meanwood,https://sakilahomes.com/post/1608/2-bedroom--meanwood--k6500/
Flat,K5000,2,,Lusaka | chalala,https://sakilahomes.com/post/1609/2-bedroom--chalala--k5000/
Flat,K6000,2,,Lusaka | chamba valley,https://sakilahomes.com/post/1610/2-bedrooms--chamba-valley--k6000/
Flat,K5000,2,,Lusaka | new kasama,https://sakilahomes.com/post/1611/2-bedroom--new-kasama--k5000/
Flat,K4000,1,,Lusaka | new kasama,https://sakilahomes.com/post/1612/1-bedroom-new-kasama-k4000/
Flat,K7000,2,,Lusaka | lilayi,https://sakilahomes.com/post/1542/2-bedroom--lilayi--k7000/
house,K7000,4,,Lusaka | silverest,https://sakilahomes.com/post/1543/4-bedroom--silverest--k7000/
house,K8500,3,,Lusaka | libala-south,https://sakilahomes.com/post/1544/3-bedroom--libala-south--k8500/
Flat,K2600,1,,Lusaka | obama,https://sakilahomes.com/post/1545/1-bedroom-obama-k2600/
Flat,K7000,2,,Lusaka | roma,https://sakilahomes.com/post/1546/2-bedrooms-roma-k7000/
Flat,K2500,1,,Lusaka | chilenje,https://sakilahomes.com/post/1547/1-bedroom-chilenje-k2500/
Flat,K3500,1,,Lusaka | kalingalinga,https://sakilahomes.com/post/1548/1-bedroom-hellen-kaunda-k3500/
Cottage,K3500,1,,Lusaka | olympia,https://sakilahomes.com/post/1549/cottage-olympia-k3500/
Flat,K7000,3,,Lusaka | lilayi,https://sakilahomes.com/post/1550/3-bedrooms-lilayi-k7000/
Flat,K4500,2,,Lusaka | libala-south,https://sakilahomes.com/post/1551/2-bedroom--libala-south--k4500/
bedsitter,K3200,1,,Lusaka | new kasama,https://sakilahomes.com/post/1552/bedsitter-new-kasama--k3200/
house,K4500,2,,Lusaka | chalala,https://sakilahomes.com/post/1553/2-bedroom--chalala--k4500/
Flat,K4000,2,,Lusaka | lilayi,https://sakilahomes.com/post/1554/2-bedrooms-lilayi-k4000/
Flat,K5000,2,,Lusaka | chalala,https://sakilahomes.com/post/1555/2-bedrooms-chalala-k5000/
Flat,K2500,1,,Lusaka | chalala,https://sakilahomes.com/post/1556/1-bedroom-chalala-k2500/
Flat,K5500,2,,Lusaka | chalala,https://sakilahomes.com/post/1557/2-bedroom--chalala--k5500/
Flat,K4400,2,,Lusaka | chalala,https://sakilahomes.com/post/1488/2-bedroom--chalala--k4400/
Flat,K4500,3,,Lusaka | salama park,https://sakilahomes.com/post/1489/3-bedroom--salama-park--k4500/
Flat,K8000,2,,Lusaka | chalala,https://sakilahomes.com/post/1490/2-bedrooms-chalala-k8000/
Flat,K6500,2,,Lusaka | avondale,https://sakilahomes.com/post/1491/2-bedrooms-avondale-k6500/
Flat,K4000,2,,Lusaka | woodlands,https://sakilahomes.com/post/1492/2-bedrooms-woodlands-k4000/
house,K8000,4,,Lusaka | kamwala south,https://sakilahomes.com/post/1494/4-bedroom--kamwala-south--k8000/
Flat,K5500,2,,Lusaka | chalala,https://sakilahomes.com/post/1495/2-bedroom--chalala--k5500/
house,K6500,3,,Lusaka | meanwood mutumbi,https://sakilahomes.com/post/1496/3-bedrooms-meanwood-mutumbi-k6500/
Flat,K4500,2,,Lusaka | meanwood ndeke,https://sakilahomes.com/post/1497/2-bedrooms-meanwood-ndeke-k4500/
Flat,K4400,2,,Lusaka | chalala,https://sakilahomes.com/post/1498/2-bedrooms-chalala-k4400/
Flat,K6000,2,,Lusaka | libala-south,https://sakilahomes.com/post/1499/2-bedroom--libala-south--k6000/
Flat,K7000,2,,Lusaka | lilayi,https://sakilahomes.com/post/1500/2-bedrooms--lilayi--k7000/
Flat,K8500,2,,Lusaka | ibex hill,https://sakilahomes.com/post/1501/2-bedroom--ibex--k8500/
Flat,K3000,1,,Lusaka | meanwood mutumbi,https://sakilahomes.com/post/1502/1-bedroom-meanwood-mutumbi-k3000/
house,K4000,1,,Lusaka | kalingalinga,https://sakilahomes.com/post/1503/1-bedroom-kalingalinga-k4000/
boarding_house,K850,1,,Lusaka | kaunda_square,https://sakilahomes.com/post/1504/boarding-house-kaunda-square-k850/
Flat,K5500,2,,Lusaka | ranchdale,https://sakilahomes.com/post/1437/2-bedrooms-ranchdale-k5500/
Office_Space,K25000,4,,Lusaka | chudleigh,https://sakilahomes.com/post/1438/office-space-chudleigh-k25000/
Flat,K5000,3,,Lusaka | meanwood mutumbi,https://sakilahomes.com/post/1439/3-bedrooms-meanwood-mutumbi-k5000/
Flat,K4000,1,,Lusaka | lusaka_west,https://sakilahomes.com/post/1440/1-bedroom-lusaka-west-k4000/
Flat,K4500,1,,Lusaka | kaunda_square,https://sakilahomes.com/post/1441/1-bedroom-kaunda-square-k4500/
house,K6000,3,,Lusaka | meanwood mutumbi,https://sakilahomes.com/post/1442/3-bedrooms-meanwood-mutumbi-k6000/
inside_room,K1600,1,,Lusaka | chamba valley,https://sakilahomes.com/post/1443/inside-room-chamba-valley-k1600/
Flat,K5500,2,,Lusaka | lusaka_west,https://sakilahomes.com/post/1444/2-bedrooms-lusaka-west-k5500/
Flat,K7500,2,,Lusaka | woodlands,https://sakilahomes.com/post/1445/2-bedrooms-woodlands-k7500/
Cottage,K2500,1,,Lusaka | obama,https://sakilahomes.com/post/1446/1-bedroom-obama-k2500/
Flat,K5000,2,,Lusaka | new kasama,https://sakilahomes.com/post/1447/2-bedroom--new-kasama--k5000/
Flat,K8000,2,,Lusaka | ibex hill,https://sakilahomes.com/post/1448/2-bedroom--ibex--k8000/
house,K8000,4,,Lusaka | lilayi,https://sakilahomes.com/post/1449/4-bedroom--lilayi-k8000/
Flat,K7500,2,,Lusaka | chalala,https://sakilahomes.com/post/1450/2-bedroom--chalala--k7500/
Flat,K5000,1,,Lusaka | chalala,https://sakilahomes.com/post/1451/1-bedroom--chalala--k5000/
Flat,K8500,2,,Lusaka | makeni,https://sakilahomes.com/post/1452/2-bedroom--makeni--k8500/
inside_room,K2000,1,,Lusaka | woodlands,https://sakilahomes.com/post/1387/inside-room-woodlands-k2000/
Flat,K5500,2,,Lusaka | chalala,https://sakilahomes.com/post/1388/2-bedroom---chalala--k5500/
house,K7500,3,,Lusaka | avondale,https://sakilahomes.com/post/1389/3-bedroom--avondale--k7500/
Flat,K2600,1,,Lusaka | kamwala south,https://sakilahomes.com/post/1390/1-bedroom--kamwala-south--k2600/
Office_Space,K15000,3,,Lusaka | kabwata,https://sakilahomes.com/post/1391/office-space-uth-area-k15000/
Flat,K5900,3,,Lusaka | libala-south,https://sakilahomes.com/post/1392/3-bedrooms-libala-south-k5900/
house,K8500,3,,Lusaka | ibex hill,https://sakilahomes.com/post/1393/3-bedrooms-ibex-hill-k8500/
Flat,K4700,3,,Lusaka | chalala,https://sakilahomes.com/post/1394/3-bedroom--chalala--k4700/
Flat,K6500,2,,Lusaka | chalala,https://sakilahomes.com/post/1395/2-bedroom--chalala---k6500/
inside_room,K2500,1,,Lusaka | salama park,https://sakilahomes.com/post/1396/inside-room--salama-park---k2500/
Flat,K5000,2,,Lusaka | chalala,https://sakilahomes.com/post/1397/2-bedrooms-chalala-k5000/
house,K5000,3,,Lusaka | meanwood ndeke,https://sakilahomes.com/post/1398/3-bedrooms-meanwood-ndeke-k5000/
Flat,K4000,2,,Lusaka | meanwood ndeke,https://sakilahomes.com/post/1399/2-bedrooms-chelstone-k4000/
boarding_house,K1500,1,,Lusaka | kamwala,https://sakilahomes.com/post/1400/boarding-house--kamwala--k1500/
boarding_house,K1200,1,,Lusaka | kaunda_square,https://sakilahomes.com/post/1401/boarding-house--kaunda-square--k1200/
bedsitter,K2000,1,,Lusaka | kamwala south,https://sakilahomes.com/post/1402/bedsitter-kamwala-south--k2000/
Flat,K9000,3,,Lusaka | chalala,https://sakilahomes.com/post/1334/3-bedrooms-chalala-k9000/
